id,name,title,description
1126461,「愛情を持って全ての人に接する」これが当社の理念です。,,
1126460,「愛情を持って全ての人に接する」これが当社の理念です。,,
1126459,「愛情を持って全ての人に接する」これが当社の理念です。,,
1126458,「愛情を持って全ての人に接する」これが当社の理念です。,,
1126457,地域に根差し、不況の時代も乗り越えられる強くて優しいグループを目指します！,,
1126456,"モットーは良く働き、良く稼ぎ、良く遊べ！ 　給料、休暇は業界最高水準です！",,
1126455,心身健康の秘訣を日本文化の中に見出し自然療法複合施設を築く治療院,,
1126454,患者様とのカウンセリングを大切にし、患者様の状態に合わせた施術をしています。,,
1126453,患者様とのカウンセリングを大切にし、患者様の状態に合わせた施術をしています。,,
1126452,患者様とのカウンセリングを大切にし、患者様の状態に合わせた施術をしています。,,
1126451,地域に根差し、不況の時代も乗り越えられる強くて優しいグループを目指します！,,
1126450,心身健康の秘訣を日本文化の中に見出し自然療法複合施設を築く治療院,,
1126449,地域に根差し、不況の時代も乗り越えられる強くて優しいグループを目指します！,,
1126448,"2008年にOPENした""新しい治療院""で一緒に楽しく働ける仲間を募集しています！",,
1126446,"  「横浜を健康にする！治せる人を増やす！」それが私たちのミッションです",,
1126445,"  本物の治療家を目指している方を応援します",,
1126444,"  本物の治療家を目指している方を応援します",,
1126443,"  本物の治療家を目指している方を応援します",,
1126442,定期的な勉強会でスキルアップ！,,
1126441,アナタの夢を実現するためのノウハウをお教えします！看板犬ボルザとレオンも待ってます♪,,
1126440,寮完備の整骨院！！,,
1126439,治療する側よりも患者様の目線に立った施術を大事にしています!!,,
1126438,治療する側よりも患者様の目線に立った施術を大事にしています!!,,
1126437,治療する側よりも患者様の目線に立った施術を大事にしています。,,
1126436,治療する側よりも患者様の目線に立った施術を大事にしています。,,
1126435,スタッフの7割が女性なんです♪女子会ではガールズトーク全開(ﾉ≧∀≦)ﾉ,,
1126434,社会に貢献できて喜ばれるこれからの仕事です。,,
1126433,社会に貢献できて喜ばれるこれからの仕事です。,,
1126432,社会に貢献できて喜ばれるこれからの仕事です。,,
1126431,社会に貢献できて喜ばれるこれからの仕事です。,,
1126430,スタッフの7割が女性なんです♪女子会ではガールズトーク全開(ﾉ≧∀≦)ﾉ,,
1126429,堅苦しきない雰囲気の治療院！先生方の今までのスキルを生かせる環境をご用意！,,
1126428,堅苦しきない雰囲気の治療院！先生方の今までのスキルを生かせる環境をご用意！！,,
1126427,堅苦しきない雰囲気の治療院！先生方の今までのスキルを生かせる環境をご用意！,,
1126426,アナタの夢を実現するためのノウハウをお教えします！看板犬ボルザとレオンも待ってます♪,,
1126425,アナタの夢を実現するためのノウハウをお教えします！看板犬ボルザとレオンも待ってます♪,,
1126424,"  従来の鍼灸整骨院の枠を超えた「いつまでも美しく」がテーマの新しいタイプの鍼灸整骨院です。",,
1126423,"""社宅完備""＆""車通勤OK""　平成21年9月開院したばかり！",,
1126422,スタッフの7割が女性なんです♪女子会ではガールズトーク全開(ﾉ≧∀≦)ﾉ,,
1126421,アナタの夢を実現するためのノウハウをお教えします！看板犬ボルザとレオンも待ってます♪,,
1126420,アナタの夢を実現するためのノウハウをお教えします！看板犬ボルザとレオンも待ってます♪,,
1126419,堅苦しきない雰囲気の治療院！先生方の今までのスキルを生かせる環境をご用意！,,
1126418,男性はもちろん女性や新卒の方も大歓迎です。,,
1126417,独立開業の夢を叶えたいあなたを、私たちは全力でサポートします,,
1126416,独立開業の夢を叶えたいあなたを、私たちは全力でサポートします,,
1126415,独立開業の夢を叶えたいあなたを、私たちは全力でサポートします,,
1126414,独立開業の夢を叶えたいあなたを、私たちは全力でサポートします,,
1126413,患者様にやさしいホスピタリティ整骨院『たいよう整骨院』,,
1126412,患者様にやさしいホスピタリティ整骨院『たいよう整骨院』,,
1126411,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【富山営業所】,,
1126410,患者さん大切にし、地域の元気に貢献する仕事です！,,
1126409,患者様が「最後に選ぶ」治療院です。【ビオラ整骨院】,,
1126408,定期的な勉強会でスキルアップ！,,
1126407,マニュアルで縛らない経営があります。【ティップネス東武練馬】,,
1126406,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【秋田事業所】,,
1126405,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【青森事業所】,,
1126404,人と人とのふれあいを大切にし、仕事を通じて社会貢献する,,
1126403,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【宇都宮事業所】,,
1126402,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【埼玉事業所】,,
1126401,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【群馬事業所】,,
1126400,マニュアルで縛らない経営があります。【ティップネス国分寺】,,
1126399,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【山梨事業所】,,
1126398,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【新潟事業所】,,
1126397,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【静岡営業所】,,
1126396,マニュアルで縛らない経営があります。【ティップネス宮崎台】,,
1126395,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【金沢事業所】,,
1126394,患者さん大切にし、地域の元気に貢献する仕事です！,,
1126393,患者様が「最後に選ぶ」治療院です。【宮前まちの整骨院】,,
1126392,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【福井事業所】,,
1126391,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【三重事業所】,,
1126390,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【奈良事業所】,,
1126389,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【高知事業所】,,
1126388,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【松山事業所】,,
1126387,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【福岡事業所】,,
1126386,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【熊本事業所】,,
1126385,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【沖縄事業所】,,
1126384,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【FC長野事業所・FC松本事業所・FC岡谷事業所】,,
1126383,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【FC佐賀事業所】,,
1126382,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【宮城事業所】,,
1126381,【駅チカ】総合力が学べる！成長、開業意欲のある方なら、圧倒的成長をご用意！,,
1126380,【駅ビル内】総合力が学べる！成長、開業意欲のある方なら、圧倒的成長をご用意！,,
1126379,総合力が学べる！成長、開業意欲のある方なら、圧倒的成長をご用意！　仲町台院,,
1126378,新規オープンに付き、未来の幹部候補を募集します！！,,
1126377,学びたい人が好きなだけ学べる。未経験者が飛躍できる環境です。,,
1126376,学びたい人が好きなだけ学べる。未経験者が飛躍できる環境です。,,
1126375,学びたい人が好きなだけ学べる。未経験者が飛躍できる環境です。,,
1126374,学びたい人が好きなだけ学べる。未経験者が飛躍できる環境です。,,
1126373,学びたい人が好きなだけ学べる。未経験者が飛躍できる環境です。,,
1126372,学びたい人が好きなだけ学べる。未経験者が飛躍できる環境です。,,
1126371,学びたい人が好きなだけ学べる。未経験者が飛躍できる環境です。,,
1126370,一人ひとりにあったキャリアプランを用意！,,
1126369,一人ひとりにあったキャリアプランを用意！,,
1126368,一人ひとりにあったキャリアプランを用意！,,
1126367,一人ひとりにあったキャリアプランを用意！,,
1126366,一人ひとりにあったキャリアプランを用意！　東大泉院,,
1126365," 一人ひとりにあったキャリアプランを用意！",,
1126364,"  一人ひとりにあったキャリアプランを用意！　吉祥寺院",,
1126363,一人ひとりにあったキャリアプランを用意！　吉祥寺本町院,,
1126362,「歩合給ではありません！未経験の方も安心してお越し下さい！」【センター南】,,
1126361,「歩合給ではありません！未経験の方も安心してお越し下さい！」　【都筑】,,
1126360,「歩合給ではありません！未経験の方も安心してお越し下さい！」【あおば】,,
1126359,人と人とのふれあいを大切にし、仕事を通じて社会貢献する　【福島事業所】,,
1126358,「歩合給ではありません！未経験の方も安心してお越し下さい！」,,
1126357,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです　白岳町院,,
1126356,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです　千波町院,,
1126355,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです　中根院,,
1126354,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです　三郷院,,
1126353,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです　山崎院,,
1126352,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです　岩名院,,
1126351,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです　新和院,,
1126350,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです　彦江院,,
1126349,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです　早稲田院,,
1126348,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです　高州院,,
1126347,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです　見和院,,
1126346,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです　日の里院,,
1126345,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです　鷹野院,,
1126344,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです　駒形院,,
1126343,身体のよろずや相談。笑顔や『ありがとう』であふれる地域づくり　十条院,,
1126342,身体のよろずや相談。笑顔や『ありがとう』であふれる地域づくり　江戸川橋院,,
1126341,身体のよろずや相談。笑顔や『ありがとう』であふれる地域づくり　赤羽院,,
1126340,「未経験者」を、患者さんから「信頼される先生」に！　高円寺院,,
1126339,「未経験者」を、患者さんから「信頼される先生」に！　高円寺院,,
1126338,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです,,
1126337,「未経験者」を、患者さんから「信頼される先生」に！,,
1126336,「未経験者」を、患者さんから「信頼される先生」に！,,
1126335,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです,,
1126334,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです,,
1126333,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです,,
1126332,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです,,
1126331,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです,,
1126330,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです,,
1126329,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです,,
1126328,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです,,
1126327,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです,,
1126326,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです,,
1126325,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです,,
1126324,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです,,
1126323,人と人とのふれあいを大切にし、仕事を通じて社会貢献する,,
1126322,人と人とのふれあいを大切にし、仕事を通じて社会貢献する,,
1126321,身体のよろずや相談。笑顔や『ありがとう』であふれる地域づくり,,
1126320,身体のよろずや相談。笑顔や『ありがとう』であふれる地域づくり,,
1126319,身体のよろずや相談。笑顔や『ありがとう』であふれる地域づくり,,
1126318,身体のよろずや相談。笑顔や『ありがとう』であふれる地域づくり/十条ふじ見鍼灸整骨院,,
1126317,身体のよろずや相談。笑顔や『ありがとう』であふれる地域づくり,,
1126316,人と人とのふれあいを大切にし、仕事を通じて社会貢献する,,
1126315,業務拡大につき急募です！院長が持つ技術を惜しみなく伝授します。,,
1126314,「未経験者」を、患者さんから「信頼される先生」に！,,
1126313,人と人とのふれあいを大切にし、仕事を通じて社会貢献する,,
1126312,一緒に学び、成長し、夢を実現させる職場です！,,
1126311,開業できるスキルを身につけたい方必見！整形外科と連携した接骨院！,,
1126310,若いスタッフが多く、互いに切磋琢磨している環境です！,,
1126309,人と人とのふれあいを大切にし、仕事を通じて社会貢献する,,
1126308,アナタの本気待っています！！,,
1126307,あなたの成長を、みんながよろこぶ治療院,,
1126306,マニュアルで縛らない経営があります。,,
1126305,東洋医学、中国鍼、推拿に興味のある方、実践経験ができます。,,
1126304,堅苦しきない雰囲気の治療院！先生方の今までのスキルを生かせる環境をご用意！,,
1126303,フィットネスクラブに併設した整骨院！9割の患者さんがリピーターです！,,
1126302,"『健康は背骨から』 　～仕事を通じて全ての人を健康にそして幸せにする。～",,
1126301,社会に貢献できて喜ばれるこれからの仕事です。,,
1126300,「歩合給ではありません！未経験の方も安心してお越し下さい！」,,
1126299,新規オープンの整骨院！院長が持つ技術を惜しみなく伝授します！,,
1126298,【治療家ナビ限定の求人！】一日に患者さんを10人増やす自信のある治療家の方だけ応募してください。,,
1126297,【入社祝金＋引越・住宅手当あり】年齢ではなく、スキルや人柄を重視した採用をしています！,,
1126296,寮完備の整骨院！！,,
1126295,患者様の笑顔がご家族の幸せに,,
1126294,患者様の笑顔がご家族の幸せに,,
1126293,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです,,
1126292,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです,,
1126291,社会に貢献できて喜ばれるこれからの仕事です。,,
1126290,7年で14店舗を展開！今後さらなる発展を目指す接骨院グループです,,
1126289,社会に貢献できて喜ばれるこれからの仕事です。,,
1126288,"2008年にOPENした""新しい治療院""で一緒に楽しく働ける仲間を募集しています！",,
1126287,"2008年にOPENした""新しい治療院""で一緒に楽しく働ける仲間を募集しています！",,
1126286,新規オープンの整骨院！院長が持つ技術を惜しみなく伝授します！,,
1126285,"『健康は背骨から』 　～仕事を通じて全ての人を健康にそして幸せにする。～",,
1126284,「歩合給ではありません！未経験の方も安心してお越し下さい！」,,
1126283,開業できるスキルを身につけたい方必見！整形外科と連携した接骨院！,,
1126282,堅苦しきない雰囲気の治療院！先生方の今までのスキルを生かせる環境をご用意！,,
1126281,東洋医学、中国鍼、推拿に興味のある方、実践経験ができます。,,
1126280,「歩合給ではありません！未経験の方も安心してお越し下さい！」,,
1126279,フィットネスクラブに併設した整骨院！9割の患者さんがリピーターです！,,
1126278,一緒に学び、成長し、夢を実現させる職場です！,,
1126277,"2008年にOPENした""新しい治療院""で一緒に楽しく働ける仲間を募集しています！",,
1126276,"2008年にOPENした""新しい治療院""で一緒に楽しく働ける仲間を募集しています！",,
1126275,"2008年にOPENした""新しい治療院""で一緒に楽しく働ける仲間を募集しています！",,
1126274,治った患者様でもまた来たいと想う接骨院で、独立できる治療家にまで育てます！,,
1126273,"2008年にOPENした""新しい治療院""で一緒に楽しく働ける仲間を募集しています！",,
1126272,青藍とともに夢をかなえよう！！,,
1126271,介護から訪問治療までトータルサポートを目指して展開中です！,,
1126270,やって見せて、実際に経験させ、承認し褒める。,,
1126269,地域密着の整骨院を目指しています。,,
1126268,"2008年にOPENした""新しい治療院""で一緒に楽しく働ける仲間を募集しています！",,
1126267,二店舗目ＯＰＥＮに向けて院長候補を募集中,,
1126266,日本一笑顔が集まる治療院が目標です！！,,
1126265,皆が皆のためにナレッジマネージメント実施中。,,
1126264,寮完備でダブルワークも可能！食事つき、片道のみ特急利用可能！,,
1126263,患者さまから「ありがとう」の言葉をもらうため,,
1126262,地域に根付いた治療院！,,
1126261,100人のオーナーを育て上げる業界の強者,,
1126260,職員１人の施術数は1日10人以下！ゆとりある施術をモットーです！,,
1126259,質の高いマッサージと機能訓練を取り入れた施術,,
1126258,"""総院長45歳、平均年齢25歳""",,
1126257,短期間で実力を身につけたい方、人生の大切な時期を一緒に充実させましょう,,
1126256,"  「経営者」と「スタッフ」と「患者様」の距離が近いという事",,
1126255,いろんな症状の患者さんを診たい！それが叶います。,,
1126254,"""社宅完備""＆""車通勤OK""　平成21年9月開院したばかり！",,
1126253,離職率0パーセント、辞めないには訳がある,,
1126252,将来の夢を実現し、成長したい方大募集！,,
1126251,アナタの本気待っています！！,,
1126250,開院9年にて3院を経営しています。,,
1126249,真剣に患者さまの治療にあたって下さる方を募集中！,,
1126248,多摩地域で20年の実績,,
1126247,マニュアルで縛らない経営があります。,,
1126246,若いスタッフが多く、互いに切磋琢磨している環境です！,,
1126245,新規開業につき、元気とやる気のある方を急募いたします。,,
1126244,感動を与えられる治療家になりませんか？,,
1126243,各種プロスポーツ選手に帯同しています！,,
1126242,宮崎県Ｎo１！患者様の幸せをモットーに！あいさつと笑顔あふれる元気整骨院,,
1126241,二店舗目ＯＰＥＮに向けて院長候補を募集中,,
1126240,スタッフの4人に１人が5年以上勤務しています。安心の職場で一緒に働きましょう！,,
1126239,開業できるスキルを身につけたい方必見！整形外科と連携した接骨院！,,
1126238,開業できるスキルを身につけたい方必見！整形外科と連携した接骨院！,,
1126237,「未経験者」を、患者さんから「信頼される先生」に！,,
1126236,人と人との出会いを通じて社会貢献,,
1126235,業界の枠にとらわれず、常に挑戦し続ける会社です。,,
1126234,最速かつ圧倒的に成長できる環境が、ここにはある。,,
1126233,「手で治す事のスペシャリスト」を目指せます！　※完全週休2日制※,,
1126232,高齢化社会でのリハビリ技術が学べます！！,,
1126231,あなたの成長を、みんながよろこぶ治療院,,
1126230,早期回復・病気予防の為に安全で良質な医療サービスを提供,,
1126229,2009年7月に開院したばかりのフレッシュな整骨院,,
1126228,"あなたの生活スタイルに合わせて働けます。勤務曜日・時間帯はご自分で選べます。 東京都内、神奈川県内で展開する訪問マッサージ ",,
1126227,基本に忠実で丁寧な整骨院,,
1126226,最速かつ圧倒的に成長できる環境が、ここにはある。,,
1126225,自分をより成長させたいかた大募集！！,,
1126224,「手で治す事のスペシャリスト」を目指せます！　※完全週休2日制※,,
1126223,地域に根付いた治療院,,
1126222,しっかりした福利厚生で一流治療家を目指せます。,,
1126221,「現代に必要なスキルが学べる。」,,
1126220,患者さん大切にし、地域の元気に貢献する仕事です！,,
1126219,"  一人ひとりにあったキャリアプランを用意！",,
1126218,基本に忠実で丁寧な整骨院,,
1126217,青藍とともに夢をかなえよう！！,,
1126216,"""本気で治せる治療家になりたい方""大募集！",,
1126215,治療する側よりも患者様の目線に立った施術を大事にしています。,,
1126214,私たちは「すべては患者さんのため」を全うするため、この仕事を通して自分の役割を理解し、技術的、人間的成長を絶え間なく努力いたします。,,
1126213,やって見せて、実際に経験させ、承認し褒める。,,
1126212,"""社宅完備""＆""車通勤OK""　平成21年9月開院したばかり！",,
1126211,先輩後輩の壁がなく、互いに技術と知識を磨き合っています！,,
1126210,各種プロスポーツ選手に帯同しています！,,
1126209,100人のオーナーを育て上げる業界の強者,,
1126208,寮完備でダブルワークも可能！食事つき、片道のみ特急利用可能！,,
1126207,マニュアルで縛らない経営があります。,,
1126206,「大家族主義」＝スタッフとは本当の家族がモットーです,,
1126205,"充実した""福利厚生""で働きやすさ抜群です！",,
1126204,「大家族主義」＝スタッフとは本当の家族がモットー,,
1126203,短期間で実力を身につけたい方、人生の大切な時期を一緒に充実させましょう,,
1126202,日本一笑顔が集まる治療院が目標です！！,,
1126201,アナタの本気待っています！！,,
1126200,質の高いマッサージと機能訓練を取り入れた施術,,
1126199,皆が皆のためにナレッジマネージメント実施中。,,
1126198,感動を与えられる治療家になりませんか？,,
1126197,真剣に患者さまの治療にあたって下さる方を募集中！,,
1126196,開院9年にて3院を経営しています。,,
1126195,新規開業につき、元気とやる気のある方を急募いたします。,,
1126194,"""総院長45歳、平均年齢25歳""",,
1126193,"  「経営者」と「スタッフ」と「患者様」の距離が近いという事",,
1126192,多摩地域で20年の実績,,
1126191,地域密着の整骨院を目指しています。,,
1126190,高齢化社会でのリハビリ技術が学べます！！,,
1126189,自分をより成長させたいかた大募集！！,,
1126188,基本に忠実で丁寧な整骨院,,
1126187,東京23区、多摩、川崎で展開する訪問マッサージ,,
1126186,2009年7月に開院したばかりのフレッシュな整骨院,,
1126185,早期回復・病気予防の為に安全で良質な医療サービスを提供,,
1126184,技術だけではなく“人”としても成長できる！！,,
1126183,職員１人の施術数は1日10人以下！ゆとりある施術をモットーです！,,
1126182,将来の夢を実現し、成長したい方大募集！,,
1126181,二店舗目ＯＰＥＮに向けて院長候補を募集中,,
1126180,人と人との出会いを通じて社会貢献,,
1126179,宮崎県Ｎo１！患者様の幸せをモットーに！あいさつと笑顔あふれる元気整骨院,,
1126178,患者さまから「ありがとう」の言葉をもらうため,,
1126177,「未経験者」を、患者さんから「信頼される先生」に！,,
1126176,「未経験者」を、患者さんから「信頼される先生」に！,,
1126175,「未経験者」を、患者さんから「信頼される先生」に！,,
1126174,あなたの成長を、みんながよろこぶ治療院,,
1126173,患者様が「最後に選ぶ」治療院です。,,
1126172,患者様が「最後に選ぶ」治療院です。,,
901011,若いスタッフが多く、互いに切磋琢磨している環境です！,,
901010,安心して働ける環境を約束します。,,
901009,治った患者様でもまた来たいと想う接骨院で、独立できる治療家にまで育てます！,,
901003,他には無いモノ、きっと見つかる。,,
901001,"  人と人とのふれあいを大切にし、仕事を通じて社会貢献する",,
112620,"  人と人とのふれあいを大切にし、仕事を通じて社会貢献する",,
112619,"  人と人とのふれあいを大切にし、仕事を通じて社会貢献する",,
112617,地域に根付いた治療院,,
112612,学びたい人が好きなだけ学べる。未経験者が飛躍できる環境です。,,
112611,あなたのかかりつけ整骨院目指します,,
91065,スマイルアンドサンキュー,,
91057,いろんな症状の患者さんを診たい！それが叶います。,,
91020,"  本物の治療家を目指している方を応援します",,
91019,総合力が学べる！,,
91014,患者様が「最後に選ぶ」治療院です。,,
91006,鍼灸施術を行なっていただく仕事です,,
91005,スタッフの4人に１人が５年以上勤務しています。安心の職場で一緒に働きましょう！,,
91003,在宅マッサージピース,,
1093,"  「経営者」と「スタッフ」と「患者様」の距離が近いという事",,
1065,最速かつ圧倒的に成長できる環境が、ここにはある。,,
1064,地域密着の整骨院を目指しています。,,
1063,人と人との出会いを通じて社会貢献,,
1062,「現代に必要なスキルが学べる。」,,
1061,宮崎県Ｎo１！患者様の幸せをモットーに！あいさつと笑顔あふれる元気整骨院,,
1060,二店舗目ＯＰＥＮに向けて院長候補を募集中,,
1059,"""総院長45歳、平均年齢25歳""",,
1058,患者さまから「ありがとう」の言葉をもらうため,,
1057,いろんな症状の患者さんを診たい！それが叶います。,,
1056,将来の夢を実現し、成長したい方大募集！,,
1055,地域に根付いた治療院,,
1053,マニュアルで縛らない経営があります。,,
1052,真剣に患者さまの治療にあたって下さる方を募集中！,,
1051,新規開業につき、元気とやる気のある方を急募いたします。,,
1050,先輩後輩の壁がなく、互いに技術と知識を磨き合っています！,,
1048,多摩地域で20年の実績,,
1047,各種プロスポーツ選手に帯同しています！,,
1046,感動を与えられる治療家になりませんか？,,
1045,"""本気で治せる治療家になりたい方""大募集！",,
1044,明るく笑顔で努力するスタッフが自慢の鍼灸整骨院！！,,
1043,高齢化社会でのリハビリ技術が学べます！！,,
1042,自分をより成長させたいかた大募集！！,,
1041,介護から訪問治療までトータルサポートを目指して展開中です！,,
1040,基本に忠実で丁寧な整骨院,,
1039,東京23区、多摩、川崎で展開する訪問マッサージ,,
1038,2009年7月に開院したばかりのフレッシュな整骨院,,
1037,早期回復・病気予防の為に安全で良質な医療サービスを提供,,
1036,「大家族主義」＝スタッフとは本当の家族がモットー,,
1035,あなたの成長をみんながよろこぶ治療院です,,
1034,技術だけではなく“人”としても成長できる！！,,
1033,やって見せて、実際に経験させ、承認し褒める。,,
1032,"  一人ひとりにあったキャリアプランを用意！",,
1031,治療する側よりも患者様の目線に立った施術を大事にしています。,,
1030,治った患者様でもまた来たいと想う接骨院で、独立できる治療家にまで育てます！,,
1029,青藍とともに夢をかなえよう！！,,
1028,若いスタッフが多く、互いに切磋琢磨している環境です！,,
1027,短期間で実力を身につけたい方、人生の大切な時期を一緒に充実させましょう,,
1026,"""社宅完備""＆""車通勤OK""　平成21年9月開院したばかり！",,
1025,開院9年にて3院を経営しています。,,
1024,しっかりした福利厚生で一流治療家を目指せます。,,
1023,私たちは「すべては患者さんのため」を全うするため、この仕事を通して自分の役割を理解し、技術的、人間的成長を絶え間なく努力いたします。,,
1022,100人のオーナーを育て上げる業界の強者,,
1021,仲間を大切にし、人との関わりを大切にする明るく元気な治療院です。,,
1020,"  本物の治療家を目指している方を応援します",,
1019,総合力が学べる！,,
1018,"  「横浜を健康にする！治せる人を増やす！」それが私たちのミッションです",,
1017,夢は見るもの、かなえるもの。,,
1016,アナタの本気待っています！！,,
1015,日本一笑顔が集まる治療院が目標です！！,,
1014,患者様が「最後に選ぶ」治療院です。,,
1013,"“ゼロ” から“院長”へ。圧倒的に成長できる環境がある。",,
1011,"充実した""福利厚生""で働きやすさ抜群です！",,
1010,寮完備でダブルワークも可能！食事つき、片道のみ特急利用可能！,,
1009,皆が皆のためにナレッジマネージメント実施中。,,
1008,職員１人の施術数は1日10人以下！ゆとりある施術をモットーです！,,
1007,質の高いマッサージと機能訓練を取り入れた施術,,
1006,患者さん大切にし、地域の元気に貢献する仕事です！,,
1005,スタッフの4人に１人が５年以上勤務しています。安心の職場で一緒に働きましょう！,,
1004,「手で治す事のスペシャリスト」を目指せます！　※完全週休2日制※,,
1003,有限会社オアシス,,
1002,鍼灸マッサージの新しいステージへ,,
1001,"  人と人とのふれあいを大切にし、仕事を通じて社会貢献する",,
